time_ms,sensor,value
684000,VOC,916.0
685015,VOC,919.0
686030,VOC,928.0
687045,VOC,929.0
688060,VOC,896.0
689075,VOC,920.0
690090,VOC,940.0
691105,VOC,929.0
692120,VOC,919.0
693135,VOC,919.0
694150,VOC,931.0
695165,VOC,922.0
696180,VOC,909.0
697195,VOC,907.0
698210,VOC,894.0
699225,VOC,932.0
700240,VOC,942.0
701255,VOC,921.0
702270,VOC,926.0
703285,VOC,933.0
704300,VOC,926.0
705315,VOC,912.0
706330,VOC,906.0
707345,VOC,906.0
708360,VOC,903.0
709375,VOC,906.0
710390,VOC,899.0
711405,VOC,894.0
712420,VOC,894.0
713435,VOC,906.0
714450,VOC,923.0
715465,VOC,925.0
716480,VOC,907.0
717495,VOC,885.0
718510,VOC,886.0
719525,VOC,913.0
720540,VOC,907.0
721555,VOC,905.0
722570,VOC,920.0
723585,VOC,926.0
724600,VOC,935.0
725615,VOC,944.0
726630,VOC,944.0
727645,VOC,933.0
728660,VOC,938.0
729675,VOC,939.0
730690,VOC,946.0
731705,VOC,941.0
732720,VOC,924.0
733735,VOC,917.0
734750,VOC,914.0
735765,VOC,905.0
736780,VOC,903.0
737795,VOC,886.0
738810,VOC,893.0
739825,VOC,887.0
740840,VOC,887.0
741855,VOC,901.0
742870,VOC,909.0
743885,VOC,905.0
744900,VOC,895.0
745915,VOC,889.0
746930,VOC,876.0
747945,VOC,847.0
748960,VOC,871.0
749975,VOC,879.0
750990,VOC,864.0
752005,VOC,859.0
753020,VOC,860.0
754035,VOC,871.0
755050,VOC,867.0
756065,VOC,873.0
757080,VOC,874.0
758095,VOC,867.0
759110,VOC,860.0
760125,VOC,859.0
761140,VOC,841.0
762155,VOC,861.0
763170,VOC,874.0
764185,VOC,873.0
765200,VOC,866.0
766215,VOC,875.0
767230,VOC,882.0
768245,VOC,864.0
769260,VOC,867.0
770275,VOC,862.0
771290,VOC,869.0
772305,VOC,857.0
773320,VOC,882.0
774335,VOC,879.0
775350,VOC,868.0
776365,VOC,874.0
777380,VOC,887.0
778395,VOC,871.0
779410,VOC,859.0
780425,VOC,860.0
781440,VOC,873.0
782455,VOC,873.0
783470,VOC,865.0
784485,VOC,856.0
785500,VOC,864.0
786515,VOC,872.0
787530,VOC,863.0
788545,VOC,844.0
789560,VOC,843.0
790575,VOC,860.0
791590,VOC,887.0
792605,VOC,880.0
793620,VOC,890.0
794635,VOC,886.0
795650,VOC,875.0
796665,VOC,869.0
797680,VOC,861.0
798695,VOC,859.0
799710,VOC,858.0
800725,VOC,867.0
801740,VOC,876.0
802755,VOC,868.0
803770,VOC,874.0
804785,VOC,869.0
805800,VOC,866.0
806815,VOC,865.0
807830,VOC,869.0
808845,VOC,867.0
809860,VOC,856.0
810875,VOC,856.0
811890,VOC,868.0
812905,VOC,867.0
813920,VOC,852.0
814935,VOC,859.0
815950,VOC,870.0
816965,VOC,870.0
817980,VOC,860.0
818995,VOC,854.0
820010,VOC,872.0
821025,VOC,885.0
822040,VOC,880.0
823055,VOC,867.0
824070,VOC,863.0
825085,VOC,877.0
826100,VOC,886.0
827115,VOC,881.0
828130,VOC,865.0
829145,VOC,860.0
830160,VOC,868.0
831175,VOC,855.0
832190,VOC,847.0
833205,VOC,848.0
834220,VOC,864.0
835235,VOC,843.0
836250,VOC,849.0
837265,VOC,864.0
838280,VOC,856.0
839295,VOC,857.0
840310,VOC,842.0
841325,VOC,837.0
842340,VOC,847.0
843355,VOC,843.0
844370,VOC,858.0
845385,VOC,889.0
846400,VOC,895.0
847415,VOC,885.0
848430,VOC,902.0
849445,VOC,909.0
850460,VOC,925.0
851475,VOC,930.0
852490,VOC,932.0
853505,VOC,938.0
854520,VOC,928.0
855535,VOC,921.0
856550,VOC,899.0
857565,VOC,878.0
858580,VOC,886.0
859595,VOC,914.0
860610,VOC,927.0
861625,VOC,941.0
862640,VOC,934.0
863655,VOC,922.0
864670,VOC,913.0
865685,VOC,918.0
866700,VOC,930.0
867715,VOC,925.0
868730,VOC,912.0
869745,VOC,915.0
870760,VOC,926.0
871775,VOC,935.0
