timestamp,smoke,voc,co,flame,temp,hum,label,scenario,filename,humid
1827494,181,877,34,125,30.64,43.12,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1827594,180,872,30,116,30.46,43.03,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1827694,193,874,28,127,30.58,42.67,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1827794,182,865,32,163,30.75,42.93,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1827894,187,863,28,160,30.82,43.45,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1827994,185,863,31,172,30.76,43.15,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1828094,169,864,34,177,30.94,42.59,false_alarm,spray,false_alarm__spray_20260201_150429_10.csv,
1813871,202,864,34,249,26.48,37.69,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1813971,182,876,36,231,26.58,38.42,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814071,191,867,34,217,26.99,39.23,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814171,179,878,37,180,27.11,39.13,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814271,190,870,36,168,27.01,39.74,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814371,190,867,32,155,27.29,39.48,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814471,187,876,31,181,27.59,39.42,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814571,196,881,33,165,27.88,40.27,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814671,192,875,29,134,28.01,39.74,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814771,189,878,30,119,28.11,39.8,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814871,200,867,34,152,28.06,40.65,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1814971,205,867,30,143,28.12,40.37,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815071,193,871,27,159,28.46,40.03,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815171,202,863,25,179,28.43,39.71,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815271,198,859,29,189,28.58,40.64,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815371,188,855,34,160,28.63,40.93,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815471,176,864,33,164,28.7,41.63,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815571,183,859,33,144,28.99,42.07,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815671,167,871,31,126,29.25,41.74,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815771,170,878,35,109,29.13,41.73,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815871,170,875,38,139,29.07,42.53,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1815971,158,870,38,153,29.06,42.25,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816071,163,875,39,147,29.26,41.76,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816171,166,882,34,167,29.13,42.03,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816271,157,887,34,135,29.33,42.22,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816371,175,894,30,150,29.55,42.97,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816471,189,890,34,141,29.68,42.72,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816571,173,882,36,167,29.54,43.09,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816671,184,890,34,135,29.57,42.72,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816771,168,879,37,144,29.42,42.29,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816871,163,889,39,119,29.65,41.58,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1816971,152,895,39,104,29.42,42.07,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817071,163,899,34,113,29.29,42.16,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817171,172,892,38,145,29.25,42.72,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817271,184,886,36,164,29.14,43.14,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817371,196,895,33,137,29.06,42.58,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817471,201,895,34,166,29.11,43.0,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817571,188,894,34,139,29.32,42.47,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817671,180,882,35,149,29.15,43.13,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817771,186,878,33,134,28.95,42.84,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817871,170,870,30,132,28.82,42.7,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1817971,172,882,29,118,29.0,41.93,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818071,161,879,30,149,29.07,42.46,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818171,150,870,32,131,29.13,41.76,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818271,159,862,33,118,29.07,41.35,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818371,177,854,28,103,28.93,41.76,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818471,167,857,27,138,28.86,41.67,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818571,166,855,28,138,28.7,41.83,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818671,157,856,30,126,28.67,42.59,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818771,172,848,32,111,28.95,42.56,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818871,182,857,30,146,28.86,42.16,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1818971,191,853,34,151,28.81,41.51,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819071,185,865,35,120,29.0,40.9,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819171,176,864,35,145,28.92,40.33,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819271,169,871,31,170,28.8,40.79,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819371,163,865,28,180,28.79,41.43,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819471,167,861,31,174,29.07,40.96,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819571,168,871,35,169,29.18,40.8,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819671,173,876,38,178,29.23,41.09,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819771,170,882,35,167,29.08,41.08,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819871,184,876,34,135,29.2,40.8,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1819971,169,875,35,117,29.38,40.94,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820071,173,885,34,133,29.21,40.46,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820171,184,894,34,109,29.14,39.99,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820271,179,896,34,102,28.99,39.58,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820371,165,895,36,89,28.81,39.69,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820471,169,892,32,78,28.62,39.43,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820571,181,880,33,106,28.72,39.51,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820671,188,885,33,89,28.6,39.98,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820771,188,889,29,136,28.71,39.88,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820871,175,881,26,123,28.76,40.85,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1820971,175,877,29,114,28.57,41.62,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821071,170,884,33,104,28.48,41.77,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821171,163,892,32,105,28.64,41.38,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821271,157,882,30,96,28.84,41.64,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821371,162,885,30,83,28.66,41.67,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821471,166,881,26,78,28.89,42.24,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821571,175,869,31,128,28.89,42.35,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821671,188,878,35,121,28.94,42.43,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821771,196,887,32,159,28.94,41.7,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821871,189,882,36,137,29.03,42.52,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1821971,198,879,32,161,29.28,42.64,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822071,200,874,32,144,29.31,43.13,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822171,200,867,36,132,29.37,43.51,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822271,183,879,37,118,29.26,43.4,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822371,185,874,33,106,29.25,42.8,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822471,190,878,33,132,29.35,42.06,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822571,178,887,29,132,29.59,42.74,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822671,189,875,34,112,29.53,42.86,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822771,200,873,36,146,29.46,42.95,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822871,200,871,31,146,29.37,42.55,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1822971,197,869,34,143,29.55,42.26,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823071,205,880,35,152,29.73,42.05,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823171,184,873,37,122,29.56,42.61,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823271,180,878,36,127,29.5,42.61,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823371,187,878,37,145,29.56,42.6,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823471,191,870,34,130,29.58,42.6,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823571,186,874,37,138,29.55,42.5,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1823671,178,873,40,150,29.5,43.18,false_alarm,spray,false_alarm__spray_20260201_150429_11.csv,
1056482,247,815,32,83,28.08,47.92,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1056582,234,828,34,119,28.23,47.4,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1056682,225,832,36,114,28.41,47.29,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1056782,210,839,31,155,28.5,46.24,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1056882,208,844,32,181,28.8,46.39,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1056982,188,842,31,187,29.05,45.53,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057082,189,843,29,164,29.23,45.92,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057182,176,856,34,145,29.47,45.64,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057282,169,864,32,157,29.54,44.83,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057382,157,871,29,159,29.76,44.21,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057482,147,880,30,148,29.97,44.14,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057582,145,871,33,165,29.78,44.27,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057682,143,862,28,173,29.7,43.47,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057782,134,856,29,160,29.79,44.12,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057882,155,862,27,156,29.97,43.35,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1057982,164,871,31,180,29.75,43.63,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058082,171,874,35,164,29.79,43.02,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058182,159,883,31,170,29.61,42.68,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058282,169,892,28,142,29.45,42.99,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058382,175,893,26,125,29.34,42.62,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058482,181,884,32,139,29.24,42.25,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058582,175,890,31,114,29.31,41.67,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058682,173,883,35,102,29.11,42.3,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058782,159,886,37,90,29.01,42.97,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058882,176,891,33,91,29.01,43.64,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1058982,187,899,33,84,28.88,43.09,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059082,171,906,37,80,28.9,43.78,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059182,167,901,34,81,28.94,43.32,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059282,165,894,37,91,29.17,43.8,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059382,181,888,33,106,29.18,44.16,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059482,179,886,36,131,29.33,44.51,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059582,176,876,36,116,29.29,44.86,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059682,174,867,32,102,29.31,43.99,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059782,185,872,35,111,29.18,44.06,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059882,175,883,31,97,29.2,43.82,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1059982,166,879,29,126,29.49,43.42,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060082,164,888,29,139,29.46,43.94,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060182,158,891,30,141,29.35,43.66,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060282,156,899,27,143,29.47,43.86,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060382,167,889,26,126,29.69,43.2,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060482,179,893,25,130,29.76,42.68,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060582,178,889,24,144,29.81,42.25,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060682,181,879,25,158,29.99,42.71,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060782,179,868,28,140,29.95,42.01,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060882,189,864,27,134,29.97,42.68,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1060982,200,862,30,113,29.88,42.46,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061082,196,868,30,149,29.73,42.57,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061182,196,863,29,164,29.84,42.7,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061282,196,855,28,132,29.67,42.33,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061382,195,861,29,120,29.83,42.88,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061482,199,869,32,136,29.99,42.17,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061582,184,864,32,159,29.75,42.24,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061682,197,855,36,172,29.72,42.12,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061782,180,866,32,150,29.69,42.05,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061882,177,868,31,165,29.84,42.42,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1061982,179,862,33,182,29.71,42.99,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062082,186,866,37,153,29.69,42.47,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062182,188,859,33,174,29.84,42.89,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062282,193,854,32,181,29.93,42.7,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062382,190,863,31,177,29.71,43.35,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062482,200,864,29,158,29.59,43.44,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062582,200,866,31,146,29.77,43.84,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062682,192,874,35,131,30.02,43.06,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062782,189,877,32,144,29.92,43.11,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062882,200,870,35,174,29.99,42.41,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1062982,196,874,33,187,30.02,42.37,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063082,195,875,28,183,30.09,42.26,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063182,176,873,31,156,30.27,41.61,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063282,179,882,34,169,30.38,41.83,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063382,176,891,32,136,30.51,42.05,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063482,164,890,29,170,30.51,42.0,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063582,173,895,26,181,30.61,41.76,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063682,167,883,27,190,30.8,41.85,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063782,163,888,29,207,30.82,41.77,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063882,151,894,34,161,30.97,42.36,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1063982,157,898,35,164,30.83,42.76,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064082,155,891,30,173,30.9,42.34,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064182,168,887,30,148,30.69,43.04,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064282,163,881,29,133,30.87,43.16,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064382,168,877,32,157,30.88,43.4,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064482,180,872,36,173,30.86,42.99,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064582,193,879,34,188,30.78,42.96,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064682,202,878,37,197,30.62,42.72,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064782,191,878,39,186,30.69,42.61,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064882,178,867,37,167,30.69,42.06,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1064982,180,864,35,169,30.74,42.29,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065082,173,856,32,147,30.72,43.06,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065182,171,862,29,141,30.72,42.77,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065282,180,864,31,117,30.86,42.32,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065382,186,863,30,99,31.0,42.89,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065482,178,860,28,110,30.81,43.37,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065582,170,864,30,115,31.0,43.75,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065682,172,866,33,153,31.02,43.7,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065782,165,864,28,142,30.8,43.09,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065882,175,855,27,163,30.62,42.68,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1065982,183,848,30,157,30.47,43.04,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1066082,186,848,26,128,30.3,42.9,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1066182,177,854,28,105,30.19,43.47,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1066282,178,848,27,144,30.3,43.71,false_alarm,spray,false_alarm__spray_20260201_150429_2.csv,
1305230,182,888,45,235,33.43,49.63,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305330,168,887,44,235,33.43,48.91,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305430,177,880,44,226,33.12,48.55,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305530,191,869,42,208,32.87,48.56,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305630,188,880,43,212,32.79,47.48,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305730,171,869,38,199,32.43,46.37,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305830,182,873,40,205,32.38,46.13,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1305930,167,873,40,186,32.09,46.5,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306030,177,874,35,205,32.12,45.54,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306130,180,870,37,181,31.94,44.73,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306230,173,874,39,178,31.83,43.88,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306330,180,881,35,196,31.71,43.26,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306430,166,874,33,207,31.44,42.44,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306530,182,864,33,204,31.62,42.33,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306630,166,873,35,188,31.57,42.52,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306730,167,883,36,147,31.29,41.86,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306830,160,879,39,130,31.19,41.93,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1306930,156,874,35,159,31.02,42.05,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307030,150,871,31,142,30.72,42.37,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307130,161,869,34,119,30.44,42.34,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307230,167,868,34,120,30.55,42.92,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307330,179,878,31,102,30.32,42.86,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307430,172,888,31,103,30.54,43.52,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307530,160,880,35,88,30.58,43.64,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307630,173,874,33,132,30.64,43.58,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307730,169,870,32,156,30.47,43.31,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307830,179,860,30,159,30.22,43.29,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1307930,188,864,30,173,30.33,43.63,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308030,183,862,28,146,30.29,43.91,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308130,192,865,29,165,30.27,43.12,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308230,199,873,32,163,30.39,43.77,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308330,180,884,34,150,30.52,44.1,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308430,186,877,32,140,30.42,44.63,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308530,183,883,30,160,30.35,43.78,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308630,193,876,29,183,30.48,43.15,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308730,196,874,34,196,30.59,43.5,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308830,192,864,36,164,30.75,43.09,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1308930,197,873,35,159,30.94,42.57,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309030,182,873,36,128,31.02,42.97,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309130,194,875,33,159,30.84,42.92,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309230,179,883,31,166,30.85,43.38,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309330,172,887,32,149,30.72,43.13,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309430,187,893,33,120,30.59,42.72,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309530,191,894,31,105,30.61,42.19,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309630,193,893,27,125,30.56,42.88,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309730,196,890,32,155,30.3,42.17,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309830,191,885,34,124,30.12,42.66,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1309930,177,880,36,130,30.33,42.72,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310030,163,869,35,143,30.22,42.8,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310130,157,859,36,159,30.15,42.18,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310230,157,862,34,175,30.35,41.65,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310330,173,858,32,150,30.28,41.96,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310430,168,857,36,145,30.47,42.12,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310530,166,857,31,139,30.68,42.41,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310630,158,858,28,119,30.61,42.38,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310730,163,856,29,123,30.59,42.63,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310830,163,855,28,108,30.38,42.21,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1310930,165,849,31,131,30.32,41.8,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311030,162,858,32,113,30.36,41.6,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311130,166,872,32,95,30.5,41.12,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311230,163,878,35,127,30.41,41.39,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311330,156,884,32,112,30.15,42.08,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311430,161,884,28,109,30.35,41.89,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311530,168,889,28,146,30.22,42.54,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311630,164,897,27,165,30.04,42.58,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311730,171,901,31,136,30.07,43.07,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311830,166,889,35,131,30.31,43.72,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
1311930,174,880,35,126,30.32,43.65,false_alarm,spray,false_alarm__spray_20260201_150429_4.csv,
