time_ms,sensor,value
714450,VOC,462.0
715465,VOC,463.0
716480,VOC,462.0
717495,VOC,462.0
718510,VOC,463.0
719525,VOC,463.0
720540,VOC,463.0
721555,VOC,463.0
722570,VOC,462.0
723585,VOC,462.0
724600,VOC,460.0
725615,VOC,459.0
726630,VOC,458.0
727645,VOC,456.0
728660,VOC,456.0
729675,VOC,454.0
730690,VOC,454.0
731705,VOC,456.0
732720,VOC,459.0
733735,VOC,460.0
734750,VOC,459.0
735765,VOC,459.0
736780,VOC,457.0
737795,VOC,456.0
738810,VOC,456.0
739825,VOC,454.0
740840,VOC,453.0
741855,VOC,452.0
742870,VOC,451.0
743885,VOC,451.0
744900,VOC,449.0
745915,VOC,448.0
746930,VOC,447.0
747945,VOC,446.0
748960,VOC,447.0
749975,VOC,448.0
750990,VOC,448.0
752005,VOC,445.0
753020,VOC,442.0
754035,VOC,441.0
755050,VOC,441.0
756065,VOC,441.0
757080,VOC,441.0
758095,VOC,442.0
759110,VOC,441.0
760125,VOC,440.0
761140,VOC,439.0
762155,VOC,438.0
763170,VOC,437.0
764185,VOC,435.0
765200,VOC,435.0
766215,VOC,439.0
767230,VOC,443.0
768245,VOC,445.0
769260,VOC,444.0
770275,VOC,441.0
771290,VOC,440.0
772305,VOC,438.0
773320,VOC,437.0
774335,VOC,435.0
775350,VOC,434.0
776365,VOC,434.0
777380,VOC,431.0
778395,VOC,431.0
779410,VOC,433.0
780425,VOC,437.0
781440,VOC,444.0
782455,VOC,451.0
783470,VOC,458.0
784485,VOC,465.0
785500,VOC,472.0
786515,VOC,477.0
787530,VOC,481.0
788545,VOC,483.0
789560,VOC,482.0
790575,VOC,480.0
791590,VOC,479.0
792605,VOC,478.0
793620,VOC,477.0
794635,VOC,476.0
795650,VOC,475.0
796665,VOC,474.0
797680,VOC,474.0
798695,VOC,472.0
799710,VOC,471.0
800725,VOC,470.0
801740,VOC,470.0
802755,VOC,469.0
803770,VOC,469.0
804785,VOC,469.0
805800,VOC,468.0
806815,VOC,468.0
807830,VOC,467.0
808845,VOC,468.0
809860,VOC,468.0
810875,VOC,466.0
811890,VOC,465.0
812905,VOC,464.0
813920,VOC,464.0
814935,VOC,464.0
815950,VOC,464.0
816965,VOC,464.0
817980,VOC,464.0
818995,VOC,465.0
820010,VOC,465.0
821025,VOC,465.0
822040,VOC,465.0
823055,VOC,465.0
824070,VOC,465.0
825085,VOC,464.0
826100,VOC,463.0
827115,VOC,461.0
828130,VOC,460.0
829145,VOC,459.0
830160,VOC,458.0
831175,VOC,458.0
832190,VOC,460.0
833205,VOC,460.0
834220,VOC,459.0
835235,VOC,458.0
836250,VOC,457.0
837265,VOC,456.0
838280,VOC,459.0
839295,VOC,461.0
840310,VOC,461.0
841325,VOC,459.0
842340,VOC,459.0
843355,VOC,457.0
844370,VOC,457.0
845385,VOC,456.0
846400,VOC,456.0
847415,VOC,456.0
848430,VOC,457.0
849445,VOC,458.0
850460,VOC,458.0
851475,VOC,460.0
852490,VOC,463.0
853505,VOC,464.0
854520,VOC,467.0
855535,VOC,470.0
856550,VOC,472.0
857565,VOC,472.0
858580,VOC,473.0
859595,VOC,474.0
860610,VOC,475.0
861625,VOC,476.0
862640,VOC,476.0
863655,VOC,474.0
864670,VOC,472.0
865685,VOC,473.0
866700,VOC,473.0
867715,VOC,473.0
868730,VOC,471.0
869745,VOC,468.0
870760,VOC,466.0
871775,VOC,464.0
872790,VOC,461.0
873805,VOC,459.0
874820,VOC,456.0
875835,VOC,454.0
876850,VOC,452.0
877865,VOC,454.0
878880,VOC,459.0
879895,VOC,461.0
880910,VOC,462.0
881925,VOC,464.0
882940,VOC,462.0
883955,VOC,456.0
884970,VOC,453.0
885985,VOC,451.0
887000,VOC,450.0
888015,VOC,449.0
889030,VOC,444.0
890045,VOC,443.0
891060,VOC,447.0
892075,VOC,442.0
893090,VOC,439.0
894105,VOC,436.0
895120,VOC,438.0
896135,VOC,442.0
897150,VOC,440.0
898165,VOC,438.0
899180,VOC,437.0
900195,VOC,434.0
901210,VOC,430.0
902225,VOC,428.0
903240,VOC,427.0
904255,VOC,425.0
905270,VOC,427.0
906285,VOC,428.0
907300,VOC,428.0
908315,VOC,427.0
909330,VOC,426.0
910345,VOC,426.0
911360,VOC,425.0
912375,VOC,424.0
913390,VOC,423.0
914405,VOC,422.0
915420,VOC,422.0
916435,VOC,425.0
917450,VOC,427.0
918465,VOC,429.0
919480,VOC,431.0
920495,VOC,432.0
921510,VOC,433.0
922525,VOC,433.0
923540,VOC,434.0
924555,VOC,433.0
925570,VOC,433.0
926585,VOC,434.0
927600,VOC,435.0
928615,VOC,435.0
929630,VOC,436.0
930645,VOC,437.0
931660,VOC,438.0
932675,VOC,438.0
